cw_index	dep	distance	head	cw_type	path	position	same_sent	sent_index	side	steps	text_index	wordform	token_id	type	conc_distance	conc_id	ann_3	ann_1	ann_2	ann_4	votes	rgx_lemma	right_1	right_2	right_3	right_4	count_cue	sense_1	sense_2	sense_3	sense_4	majority_sense	final_sense	collapsed_sense
heilzaam/adj/de_morgen_20030812_01_42/200/L2	su	2	15	concurrentie/noun	ben->[predc:#T,su:CW]	L2	TRUE	10	L	2	198	concurrentie	heilzaam/adj/de_morgen_20030812_01_42/200	heilzaam	2	heilzaam/adj/de_morgen_20030812_01_42/200/L1	TRUE	TRUE	TRUE	TRUE	4	concurrentie	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20030812_01_42/200/L1	mod	1	12	eerder/adj	#T->mod:CW	L1	TRUE	11	L	1	199	eerder	heilzaam/adj/de_morgen_20030812_01_42/200	heilzaam	1	heilzaam/adj/de_morgen_20030812_01_42/200/L0	TRUE	FALSE	TRUE	FALSE	2	eerder	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20030812_01_42/200/R1	obcomp	1	11	dan/comparative	#T->mod:eerder->obcomp:CW	R1	TRUE	13	R	2	201	dan	heilzaam/adj/de_morgen_20030812_01_42/200	heilzaam	1	heilzaam/adj/de_morgen_20030812_01_42/200/R0	TRUE	FALSE	TRUE	FALSE	2	dan	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20030812_01_42/200/R2	body	2	13	bedreig/adj	#T->mod:eerder->obcomp:dan->body:CW	R2	TRUE	14	R	3	202	bedreigend	heilzaam/adj/de_morgen_20030812_01_42/200	heilzaam	2	heilzaam/adj/de_morgen_20030812_01_42/200/R1	TRUE	FALSE	TRUE	TRUE	3	bedreig	FALSE	TRUE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20040505_01_85/162/L14	su	14	7	godin/noun	NA	L14	FALSE	NA	L	NA	148	godin	heilzaam/adj/de_morgen_20040505_01_85/162	heilzaam	12	heilzaam/adj/de_morgen_20040505_01_85/162/L11	TRUE	FALSE	TRUE	FALSE	2	godin	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20040505_01_85/162/L13	vc	13	7	baad/verb	NA	L13	FALSE	NA	L	NA	149	baden	heilzaam/adj/de_morgen_20040505_01_85/162	heilzaam	11	heilzaam/adj/de_morgen_20040505_01_85/162/L10	FALSE	TRUE	TRUE	FALSE	2	baad	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20040505_01_85/162/L11	obj1	11	11	thermen/noun	NA	L11	FALSE	NA	L	NA	151	thermen	heilzaam/adj/de_morgen_20040505_01_85/162	heilzaam	9	heilzaam/adj/de_morgen_20040505_01_85/162/L8	TRUE	TRUE	FALSE	TRUE	3	thermen	TRUE	FALSE	TRUE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20040505_01_85/162/L4	su	4	3	water/noun	zal->vc:ben->[predc:#T,su:CW]	L4	TRUE	2	L	3	158	water	heilzaam/adj/de_morgen_20040505_01_85/162	heilzaam	4	heilzaam/adj/de_morgen_20040505_01_85/162/L3	TRUE	TRUE	TRUE	TRUE	4	water	TRUE	TRUE	TRUE	TRUE	4	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20040722_01_20/2477/L2	su	2	4	onderhandeling/noun	ben->vc:ben->[predc:#T,su:CW]	L2	TRUE	3	L	3	2475	onderhandelingen	heilzaam/adj/de_morgen_20040722_01_20/2477	heilzaam	2	heilzaam/adj/de_morgen_20040722_01_20/2477/L1	TRUE	TRUE	TRUE	TRUE	4	onderhandeling	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20040722_01_20/2477/R8	su	8	2	catharsis/noun	NA	R8	FALSE	NA	R	NA	2485	catharsis	heilzaam/adj/de_morgen_20040722_01_20/2477	heilzaam	6	heilzaam/adj/de_morgen_20040722_01_20/2477/R5	TRUE	TRUE	FALSE	FALSE	2	catharsis	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990204_01_70/1220/R1	obj1	1	22	gesprek/noun	CW->mod:#T	R1	TRUE	24	R	1	1221	gesprekken	heilzaam/adj/de_standaard_19990204_01_70/1220	heilzaam	1	heilzaam/adj/de_standaard_19990204_01_70/1220/R0	TRUE	TRUE	TRUE	TRUE	4	gesprek	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_1	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990216_01_15/446/L1	su	1	2	iets/noun	CW->mod:#T	L1	TRUE	4	L	1	445	iets	heilzaam/adj/de_standaard_19990216_01_15/446	heilzaam	1	heilzaam/adj/de_standaard_19990216_01_15/446/L0	TRUE	FALSE	TRUE	FALSE	2	iets	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990216_01_15/446/R1	ld	1	2	in/prep	zit->su:iets->[mod:#T,ld:CW]	R1	TRUE	6	R	3	447	in	heilzaam/adj/de_standaard_19990216_01_15/446	heilzaam	1	heilzaam/adj/de_standaard_19990216_01_15/446/R0	TRUE	FALSE	TRUE	FALSE	2	in	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990216_01_15/446/R2	det	2	8	het/det	zit->su:iets->[mod:#T,ld:in->obj1:drama->det:CW]	R2	TRUE	7	R	5	448	het	heilzaam/adj/de_standaard_19990216_01_15/446	heilzaam	2	heilzaam/adj/de_standaard_19990216_01_15/446/R1	TRUE	FALSE	TRUE	FALSE	2	het	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990216_01_15/446/R3	obj1	3	6	drama/noun	zit->su:iets->[mod:#T,ld:in->obj1:CW]	R3	TRUE	8	R	4	449	drama	heilzaam/adj/de_standaard_19990216_01_15/446	heilzaam	3	heilzaam/adj/de_standaard_19990216_01_15/446/R2	TRUE	TRUE	TRUE	TRUE	4	drama	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990216_01_15/446/R5	obj1	5	9	Begijnendijk/name	zit->su:iets->[mod:#T,ld:in->obj1:drama->mod:van->obj1:CW]	R5	TRUE	10	R	6	451	Begijnendijk	heilzaam/adj/de_standaard_19990216_01_15/446	heilzaam	5	heilzaam/adj/de_standaard_19990216_01_15/446/R4	TRUE	FALSE	FALSE	TRUE	2	Begijnendijk	FALSE	FALSE	TRUE	TRUE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990327_01_133/60/L1	det	1	7	één/num	effect->[mod:#T,det:CW]	L1	TRUE	5	L	2	59	één	heilzaam/adj/de_standaard_19990327_01_133/60	heilzaam	1	heilzaam/adj/de_standaard_19990327_01_133/60/L0	TRUE	FALSE	TRUE	FALSE	2	één	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990327_01_133/60/R1	obj1	1	3	effect/noun	CW->mod:#T	R1	TRUE	7	R	1	61	effect	heilzaam/adj/de_standaard_19990327_01_133/60	heilzaam	1	heilzaam/adj/de_standaard_19990327_01_133/60/R0	TRUE	FALSE	TRUE	FALSE	2	effect	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990327_01_133/60/R6	mod	6	13	commercieel/adj	heb->obj1:effect->[mod:#T,sat:sta->su:profiel->mod:van->obj1:boek_prijs->mod:CW]	R6	TRUE	12	R	7	66	commerciële	heilzaam/adj/de_standaard_19990327_01_133/60	heilzaam	6	heilzaam/adj/de_standaard_19990327_01_133/60/R5	FALSE	TRUE	FALSE	TRUE	2	commercieel	TRUE	FALSE	FALSE	TRUE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_19990327_01_133/60/R7	obj1	7	11	boek_prijs/noun	heb->obj1:effect->[mod:#T,sat:sta->su:profiel->mod:van->obj1:CW]	R7	TRUE	13	R	6	67	boekenprijzen	heilzaam/adj/de_standaard_19990327_01_133/60	heilzaam	7	heilzaam/adj/de_standaard_19990327_01_133/60/R6	FALSE	TRUE	FALSE	TRUE	2	boek_prijs	TRUE	FALSE	FALSE	TRUE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20000211_01_60/466/L8	mod	8	5	democratisch/adj	kan->vc:heb->obj1:effect->[mod:#T,su:controle->mod:CW]	L8	TRUE	3	L	5	458	democratische	heilzaam/adj/de_standaard_20000211_01_60/466	heilzaam	8	heilzaam/adj/de_standaard_20000211_01_60/466/L7	TRUE	TRUE	FALSE	TRUE	3	democratisch	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20000211_01_60/466/L6	su	6	10	controle/noun	kan->vc:heb->obj1:effect->[mod:#T,su:CW]	L6	TRUE	5	L	4	460	controle	heilzaam/adj/de_standaard_20000211_01_60/466	heilzaam	6	heilzaam/adj/de_standaard_20000211_01_60/466/L5	TRUE	TRUE	FALSE	FALSE	2	controle	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20000211_01_60/466/R1	obj1	1	13	effect/noun	CW->mod:#T	R1	TRUE	12	R	1	467	effecten	heilzaam/adj/de_standaard_20000211_01_60/466	heilzaam	1	heilzaam/adj/de_standaard_20000211_01_60/466/R0	TRUE	FALSE	TRUE	FALSE	2	effect	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20010104_01_57/373/L1	mod	1	36	eventueel/adj	effect->[mod:#T,mod:CW]	L1	TRUE	34	L	2	372	eventueel	heilzaam/adj/de_standaard_20010104_01_57/373	heilzaam	1	heilzaam/adj/de_standaard_20010104_01_57/373/L0	TRUE	FALSE	TRUE	FALSE	2	eventueel	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20010104_01_57/373/R1	obj1	1	32	effect/noun	CW->mod:#T	R1	TRUE	36	R	1	374	effect	heilzaam/adj/de_standaard_20010104_01_57/373	heilzaam	1	heilzaam/adj/de_standaard_20010104_01_57/373/R0	TRUE	FALSE	TRUE	FALSE	2	effect	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20010104_01_57/373/R4	obj1	4	37	consument/noun	beteken->obj1:rem->mod:op->obj1:effect->[mod:#T,mod:voor->obj1:CW]	R4	TRUE	39	R	6	377	consument	heilzaam/adj/de_standaard_20010104_01_57/373	heilzaam	4	heilzaam/adj/de_standaard_20010104_01_57/373/R3	FALSE	TRUE	TRUE	TRUE	3	consument	TRUE	TRUE	FALSE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20010202_01_36/391/R1	obj1	1	20	werking/noun	CW->mod:#T	R1	TRUE	24	R	1	392	werking	heilzaam/adj/de_standaard_20010202_01_36/391	heilzaam	1	heilzaam/adj/de_standaard_20010202_01_36/391/R0	TRUE	TRUE	TRUE	FALSE	3	werking	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20010202_01_36/391/R3	obj1	3	25	cannabis/noun	werking->[mod:#T,mod:van->obj1:CW]	R3	TRUE	26	R	3	394	cannabis	heilzaam/adj/de_standaard_20010202_01_36/391	heilzaam	3	heilzaam/adj/de_standaard_20010202_01_36/391/R2	TRUE	TRUE	TRUE	TRUE	4	cannabis	TRUE	TRUE	FALSE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20010509_01_40/499/L8	obj1	8	12	begroting_debat/noun	dat->body:ben->[predc:#T,tag:zeg->mod:bij->obj1:CW]	L8	TRUE	14	L	5	491	begrotingsdebat	heilzaam/adj/de_standaard_20010509_01_40/499	heilzaam	8	heilzaam/adj/de_standaard_20010509_01_40/499/L7	TRUE	TRUE	FALSE	FALSE	2	begroting_debat	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20010509_01_40/499/L4	su	4	23	oppositie/noun	ben->[predc:#T,su:CW]	L4	TRUE	18	L	2	495	oppositie	heilzaam/adj/de_standaard_20010509_01_40/499	heilzaam	4	heilzaam/adj/de_standaard_20010509_01_40/499/L3	TRUE	TRUE	FALSE	TRUE	3	oppositie	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20020511_01_2/412/L11	mod	11	4	medisch/adj	sta->predc:bekend->mod:als->obj1:antibioticum->mod:dat->body:ben->[predc:#T,mod:in->obj1:wereld->mod:CW]	L11	TRUE	3	L	9	401	medische	heilzaam/adj/de_standaard_20020511_01_2/412	heilzaam	11	heilzaam/adj/de_standaard_20020511_01_2/412/L10	TRUE	TRUE	TRUE	TRUE	4	medisch	TRUE	TRUE	FALSE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20020511_01_2/412/L10	obj1	10	1	wereld/noun	sta->predc:bekend->mod:als->obj1:antibioticum->mod:dat->body:ben->[predc:#T,mod:in->obj1:CW]	L10	TRUE	4	L	8	402	wereld	heilzaam/adj/de_standaard_20020511_01_2/412	heilzaam	10	heilzaam/adj/de_standaard_20020511_01_2/412/L9	TRUE	TRUE	TRUE	FALSE	3	wereld	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20020511_01_2/412/L8	su	8	5	straling_warmte/noun	sta->predc:bekend->mod:als->obj1:antibioticum->mod:dat->body:ben->[predc:#T,su:CW]	L8	TRUE	6	L	7	404	stralingswarmte	heilzaam/adj/de_standaard_20020511_01_2/412	heilzaam	8	heilzaam/adj/de_standaard_20020511_01_2/412/L7	TRUE	FALSE	TRUE	TRUE	3	straling_warmte	FALSE	TRUE	FALSE	TRUE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20020511_01_2/412/L3	obj1	3	8	antibioticum/noun	CW->mod:dat->body:ben->predc:#T	L3	TRUE	11	L	3	409	antibioticum	heilzaam/adj/de_standaard_20020511_01_2/412	heilzaam	3	heilzaam/adj/de_standaard_20020511_01_2/412/L2	TRUE	TRUE	TRUE	TRUE	4	antibioticum	TRUE	TRUE	FALSE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20020511_01_2/412/R7	obj1	7	19	bloeddruk/noun	ben->[predc:#T,mod:of->cnj:bij->obj1:probleem->mod:met->obj1:CW]	R7	TRUE	21	R	6	419	bloeddruk	heilzaam/adj/de_standaard_20020511_01_2/412	heilzaam	7	heilzaam/adj/de_standaard_20020511_01_2/412/R6	FALSE	TRUE	FALSE	TRUE	2	bloeddruk	TRUE	FALSE	FALSE	TRUE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20020511_01_2/412/R10	obj1	10	27	litteken/noun	ben->[predc:#T,mod:of->cnj:om->body:te->body:werk_weg->obj1:CW]	R10	TRUE	24	R	6	422	littekens	heilzaam/adj/de_standaard_20020511_01_2/412	heilzaam	10	heilzaam/adj/de_standaard_20020511_01_2/412/R9	FALSE	TRUE	FALSE	TRUE	2	litteken	TRUE	FALSE	FALSE	TRUE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20020620_01_135/571/R1	obj1	1	26	zelfinzicht/noun	CW->mod:#T	R1	TRUE	28	R	1	572	zelfinzicht	heilzaam/adj/de_standaard_20020620_01_135/571	heilzaam	1	heilzaam/adj/de_standaard_20020620_01_135/571/R0	TRUE	TRUE	FALSE	TRUE	3	zelfinzicht	TRUE	FALSE	FALSE	TRUE	2	heilzaam_2	heilzaam_2	heilzaam_1	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20021116_01_173/1971/L12	obj1	12	13	voorzitter/noun	NA	L12	FALSE	NA	L	NA	1959	voorzitter	heilzaam/adj/de_standaard_20021116_01_173/1971	heilzaam	10	heilzaam/adj/de_standaard_20021116_01_173/1971/L9	FALSE	TRUE	FALSE	TRUE	2	voorzitter	TRUE	FALSE	FALSE	TRUE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20021116_01_173/1971/L1	obj2	1	2	cesuur/noun	blijk->[mod:#T,obj2:CW]	L1	TRUE	4	L	2	1970	cesuur	heilzaam/adj/de_standaard_20021116_01_173/1971	heilzaam	1	heilzaam/adj/de_standaard_20021116_01_173/1971/L0	TRUE	TRUE	TRUE	TRUE	4	cesuur	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20021116_01_173/1971/R11	obj1	11	14	partij/noun	blijk->[mod:#T,nucl:ben->mod:toen->body:keer_terug->ld:aan->obj1:hoofd->mod:van->obj1:CW]	R11	TRUE	16	R	8	1982	partij	heilzaam/adj/de_standaard_20021116_01_173/1971	heilzaam	11	heilzaam/adj/de_standaard_20021116_01_173/1971/R10	FALSE	TRUE	FALSE	TRUE	2	partij	TRUE	FALSE	FALSE	TRUE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20021123_01_7/692/L11	obj1	11	10	arts/noun	en->cnj:ben->[mod:#T,cnj:versterk->mod:volgens->obj1:CW]	L11	TRUE	14	L	5	681	arts	heilzaam/adj/de_standaard_20021123_01_7/692	heilzaam	11	heilzaam/adj/de_standaard_20021123_01_7/692/L10	FALSE	TRUE	FALSE	TRUE	2	arts	TRUE	FALSE	FALSE	TRUE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20021123_01_7/692/L4	obj1	4	17	maag/noun	en->cnj:ben->[mod:#T,cnj:versterk->obj1:CW]	L4	TRUE	21	L	4	688	maag	heilzaam/adj/de_standaard_20021123_01_7/692	heilzaam	4	heilzaam/adj/de_standaard_20021123_01_7/692/L3	FALSE	TRUE	TRUE	TRUE	3	maag	TRUE	TRUE	FALSE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20021123_01_7/692/R1	cnj	1	32	tegen/prep	ben->[mod:#T,pc:en->cnj:CW]	R1	TRUE	26	R	3	693	tegen	heilzaam/adj/de_standaard_20021123_01_7/692	heilzaam	1	heilzaam/adj/de_standaard_20021123_01_7/692/R0	TRUE	TRUE	TRUE	FALSE	3	tegen	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20021123_01_7/692/R2	obj1	2	26	braak/verb	ben->[mod:#T,pc:en->cnj:tegen->obj1:CW]	R2	TRUE	27	R	4	694	braken	heilzaam/adj/de_standaard_20021123_01_7/692	heilzaam	2	heilzaam/adj/de_standaard_20021123_01_7/692/R1	TRUE	FALSE	TRUE	TRUE	3	braak	FALSE	TRUE	FALSE	TRUE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20030508_01_52/290/R1	obj1	1	3	begrotingstekort/noun	CW->mod:#T	R1	TRUE	6	R	1	291	begrotingstekort	heilzaam/adj/de_standaard_20030508_01_52/290	heilzaam	1	heilzaam/adj/de_standaard_20030508_01_52/290/R0	TRUE	TRUE	TRUE	TRUE	4	begrotingstekort	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20030705_01_154/1501/R4	obj1	4	33	sport_beoefening/noun	invloed->[mod:#T,mod:van->obj1:CW]	R4	TRUE	35	R	3	1505	sportbeoefening	heilzaam/adj/de_standaard_20030705_01_154/1501	heilzaam	4	heilzaam/adj/de_standaard_20030705_01_154/1501/R3	FALSE	TRUE	TRUE	TRUE	3	sport_beoefening	TRUE	TRUE	FALSE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20040429_01_116/1209/L11	obj1	11	8	kennis/noun	ben->[predc:#T,su:verplichting->vc:te->body:neem->obj1:CW]	L11	TRUE	6	L	5	1198	kennis	heilzaam/adj/de_standaard_20040429_01_116/1209	heilzaam	11	heilzaam/adj/de_standaard_20040429_01_116/1209/L10	TRUE	TRUE	FALSE	TRUE	3	kennis	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20040429_01_116/1209/L6	mod	6	12	ander/adj	ben->[predc:#T,su:verplichting->vc:te->body:neem->obj1:kennis->mod:van->obj1:cultuur->mod:CW]	L6	TRUE	11	L	8	1203	andere	heilzaam/adj/de_standaard_20040429_01_116/1209	heilzaam	6	heilzaam/adj/de_standaard_20040429_01_116/1209/L5	TRUE	TRUE	FALSE	FALSE	2	ander	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20040429_01_116/1209/L5	obj1	5	9	cultuur/noun	ben->[predc:#T,su:verplichting->vc:te->body:neem->obj1:kennis->mod:van->obj1:CW]	L5	TRUE	12	L	7	1204	cultuur	heilzaam/adj/de_standaard_20040429_01_116/1209	heilzaam	5	heilzaam/adj/de_standaard_20040429_01_116/1209/L4	TRUE	TRUE	FALSE	TRUE	3	cultuur	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20040609_01_94/1643/R1	obj1	1	5	effect/noun	CW->mod:#T	R1	TRUE	8	R	1	1644	effecten	heilzaam/adj/de_standaard_20040609_01_94/1643	heilzaam	1	heilzaam/adj/de_standaard_20040609_01_94/1643/R0	TRUE	FALSE	TRUE	FALSE	2	effect	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20040609_01_94/1643/R4	obj1	4	9	technologie/noun	effect->[mod:#T,mod:van->obj1:CW]	R4	TRUE	11	R	3	1647	technologie	heilzaam/adj/de_standaard_20040609_01_94/1643	heilzaam	4	heilzaam/adj/de_standaard_20040609_01_94/1643/R3	FALSE	TRUE	TRUE	TRUE	3	technologie	TRUE	TRUE	FALSE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20040609_01_94/1643/R10	obj1	10	15	wereld_voedsel_probleem/noun	effect->[mod:#T,mod:van->obj1:CW->obj1:technologie->mod:bij->obj1:oplossing->mod:van->obj1:wereld_voedsel_probleem]	R10	TRUE	17	R	7	1653	wereldvoedselprobleem	heilzaam/adj/de_standaard_20040609_01_94/1643	heilzaam	10	heilzaam/adj/de_standaard_20040609_01_94/1643/R9	FALSE	TRUE	FALSE	TRUE	2	wereld_voedsel_probleem	TRUE	FALSE	FALSE	TRUE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20040709_01_34/19/L9	mod	9	1	tegen/prep	NA	L9	FALSE	NA	L	NA	10	tegen	heilzaam/adj/de_standaard_20040709_01_34/19	heilzaam	5	heilzaam/adj/de_standaard_20040709_01_34/19/L4	FALSE	TRUE	FALSE	TRUE	2	tegen	TRUE	FALSE	FALSE	TRUE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20040709_01_34/19/L8	obj1	8	2	blad_luis/noun	NA	L8	FALSE	NA	L	NA	11	bladluizen	heilzaam/adj/de_standaard_20040709_01_34/19	heilzaam	4	heilzaam/adj/de_standaard_20040709_01_34/19/L3	FALSE	TRUE	FALSE	TRUE	2	blad_luis	TRUE	FALSE	FALSE	TRUE	2	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
